C:\Users\nagak\AppData\Local\Temp\RenderDoc\sample_app_2026.04.18_05.06.10_frame237.rdc - Frame #237

 EID  | Event                                                             | Action # | Duration (Microseconds)
8902  |   - DrawIndexedInstanced(44988, 1)                                | 352    | 5.344
8912  |   - DrawIndexedInstanced(9522, 1)                                 | 353    | 4.416
8922  |   - DrawIndexedInstanced(2688, 1)                                 | 354    | 2.656
8932  |   - DrawIndexedInstanced(12096, 1)                                | 355    | 2.208
8942  |   - DrawIndexedInstanced(55836, 1)                                | 356    | 7.104
8952  |   - DrawIndexedInstanced(564, 1)                                  | 357    | 4.288
8962  |   - DrawIndexedInstanced(68400, 1)                                | 358    | 6.56
8972  |   - DrawIndexedInstanced(557712, 1)                               | 359    | 21.856
8982  |   - DrawIndexedInstanced(5400, 1)                                 | 360    | 3.296
8992  |   - DrawIndexedInstanced(6384, 1)                                 | 361    | 2.88
9002  |   - DrawIndexedInstanced(864, 1)                                  | 362    | 4.288
9012  |   - DrawIndexedInstanced(1200, 1)                                 | 363    | 2.592
9022  |   - DrawIndexedInstanced(3141, 1)                                 | 364    | 2.528
9032  |   - DrawIndexedInstanced(672, 1)                                  | 365    | 4.576
9042  |   - DrawIndexedInstanced(378, 1)                                  | 366    | 3.20
9052  |   - DrawIndexedInstanced(1494, 1)                                 | 367    | 2.496
9062  |   - DrawIndexedInstanced(2415, 1)                                 | 368    | 6.272
9072  |   - DrawIndexedInstanced(3741, 1)                                 | 369    | 6.56
9082  |   - DrawIndexedInstanced(17814, 1)                                | 370    | 7.552
9092  |   - DrawIndexedInstanced(1842, 1)                                 | 371    | 9.472
9102  |   - DrawIndexedInstanced(360, 1)                                  | 372    | 2.72
9112  |   - DrawIndexedInstanced(62640, 1)                                | 373    | 9.44
9122  |   - DrawIndexedInstanced(240, 1)                                  | 374    | 2.432
9132  |   - DrawIndexedInstanced(240, 1)                                  | 375    | 2.40
9142  |   - DrawIndexedInstanced(89940, 1)                                | 376    | 6.24
9152  |   - DrawIndexedInstanced(3528, 1)                                 | 377    | 4.384
9162  |   - DrawIndexedInstanced(78015, 1)                                | 378    | 7.168
9172  |   - DrawIndexedInstanced(276, 1)                                  | 379    | 2.08
9182  |   - DrawIndexedInstanced(33210, 1)                                | 380    | 7.392
9192  |   - DrawIndexedInstanced(25212, 1)                                | 381    | 5.152
9202  |   - DrawIndexedInstanced(8580, 1)                                 | 382    | 2.784
9212  |   - DrawIndexedInstanced(12, 1)                                   | 383    | 3.008
9222  |   - DrawIndexedInstanced(10248, 1)                                | 384    | 4.672
9232  |   - DrawIndexedInstanced(1866, 1)                                 | 385    | 4.224
9242  |   - DrawIndexedInstanced(12606, 1)                                | 386    | 4.544
9252  |   - DrawIndexedInstanced(80574, 1)                                | 387    | 6.016
9262  |   - DrawIndexedInstanced(534, 1)                                  | 388    | 2.112
9272  |   - DrawIndexedInstanced(204, 1)                                  | 389    | 3.712
9282  |   - DrawIndexedInstanced(10626, 1)                                | 390    | 4.48
9292  |   - DrawIndexedInstanced(5544, 1)                                 | 391    | 4.672
9302  |   - DrawIndexedInstanced(462, 1)                                  | 392    | 4.16
9312  |   - DrawIndexedInstanced(1455528, 1)                              | 393    | 47.20
9322  |   - DrawIndexedInstanced(11880, 1)                                | 394    | 4.704
9332  |   - DrawIndexedInstanced(9888, 1)                                 | 395    | 4.544
9342  |   - DrawIndexedInstanced(14706, 1)                                | 396    | 4.384
9352  |   - DrawIndexedInstanced(432, 1)                                  | 397    | 3.104
9362  |   - DrawIndexedInstanced(8208, 1)                                 | 398    | 3.424
9372  |   - DrawIndexedInstanced(126654, 1)                               | 399    | 11.712
9382  |   - DrawIndexedInstanced(11664, 1)                                | 400    | 3.072
9392  |   - DrawIndexedInstanced(2664, 1)                                 | 401    | 4.384
9402  |   - DrawIndexedInstanced(219648, 1)                               | 402    | 12.864
9412  |   - DrawIndexedInstanced(182004, 1)                               | 403    | 11.872
9422  |   - DrawIndexedInstanced(4272, 1)                                 | 404    | 8.00
9432  |   - DrawIndexedInstanced(59658, 1)                                | 405    | 8.192
9442  |   - DrawIndexedInstanced(7995, 1)                                 | 406    | 5.60
9452  |   - DrawIndexedInstanced(228333, 1)                               | 407    | 15.584
9462  |   - DrawIndexedInstanced(2724, 1)                                 | 408    | 4.576
9472  |   - DrawIndexedInstanced(42279, 1)                                | 409    | 12.864
9482  |   - DrawIndexedInstanced(66648, 1)                                | 410    | 6.816
9492  |   - DrawIndexedInstanced(358056, 1)                               | 411    | 27.296
9502  |   - DrawIndexedInstanced(1410, 1)                                 | 412    | 4.864
9512  |   - DrawIndexedInstanced(48096, 1)                                | 413    | 4.032
9522  |   - DrawIndexedInstanced(12690, 1)                                | 414    | 17.376
9532  |   - DrawIndexedInstanced(564693, 1)                               | 415    | 33.632
9542  |   - DrawIndexedInstanced(57909, 1)                                | 416    | 7.072
9552  |   - DrawIndexedInstanced(16668, 1)                                | 417    | 4.512
9562  |   - DrawIndexedInstanced(72, 1)                                   | 418    | 2.176
9572  |   - DrawIndexedInstanced(43128, 1)                                | 419    | 3.20
9582  |   - DrawIndexedInstanced(53010, 1)                                | 420    | 3.776
9592  |   - DrawIndexedInstanced(40704, 1)                                | 421    | 3.264
9602  |   - DrawIndexedInstanced(4248, 1)                                 | 422    | 5.152
9612  |   - DrawIndexedInstanced(37422, 1)                                | 423    | 6.176
9622  |   - DrawIndexedInstanced(1500, 1)                                 | 424    | 3.296
9632  |   - DrawIndexedInstanced(51240, 1)                                | 425    | 5.12
9642  |   - DrawIndexedInstanced(44391, 1)                                | 426    | 4.864
9652  |   - DrawIndexedInstanced(270, 1)                                  | 427    | 3.904
9662  |   - DrawIndexedInstanced(18048, 1)                                | 428    | 4.672
9672  |   - DrawIndexedInstanced(144507, 1)                               | 429    | 14.464
9682  |   - DrawIndexedInstanced(32634, 1)                                | 430    | 4.672
9692  |   - DrawIndexedInstanced(385992, 1)                               | 431    | 16.256
9702  |   - DrawIndexedInstanced(500028, 1)                               | 432    | 25.056
9712  |   - DrawIndexedInstanced(20628, 1)                                | 433    | 2.688
9722  |   - DrawIndexedInstanced(96, 1)                                   | 434    | 2.144
9732  |   - DrawIndexedInstanced(576, 1)                                  | 435    | 2.752
9742  |   - DrawIndexedInstanced(4494, 1)                                 | 436    | 4.576
9752  |   - DrawIndexedInstanced(3840, 1)                                 | 437    | 2.496
9762  |   - DrawIndexedInstanced(552, 1)                                  | 438    | 6.112
9772  |   - DrawIndexedInstanced(24, 1)                                   | 439    | 5.76
9782  |   - DrawIndexedInstanced(270, 1)                                  | 440    | 4.608
9792  |   - DrawIndexedInstanced(864, 1)                                  | 441    | 4.832
9802  |   - DrawIndexedInstanced(7380, 1)                                 | 442    | 2.176
9812  |   - DrawIndexedInstanced(960, 1)                                  | 443    | 4.192
9822  |   - DrawIndexedInstanced(1548, 1)                                 | 444    | 5.376
9832  |   - DrawIndexedInstanced(1980, 1)                                 | 445    | 4.608
9842  |   - DrawIndexedInstanced(126, 1)                                  | 446    | 3.68
9852  |   - DrawIndexedInstanced(23400, 1)                                | 447    | 3.072
9862  |   - DrawIndexedInstanced(4803, 1)                                 | 448    | 4.928
9872  |   - DrawIndexedInstanced(2298, 1)                                 | 449    | 3.36
9882  |   - DrawIndexedInstanced(196848, 1)                               | 450    | 7.552
9892  |   - DrawIndexedInstanced(72939, 1)                                | 451    | 9.44
9902  |   - DrawIndexedInstanced(54240, 1)                                | 452    | 6.816
9912  |   - DrawIndexedInstanced(16104, 1)                                | 453    | 4.992
9922  |   - DrawIndexedInstanced(75498, 1)                                | 454    | 4.896
9932  |   - DrawIndexedInstanced(62016, 1)                                | 455    | 4.928
9942  |   - DrawIndexedInstanced(16011, 1)                                | 456    | 3.04
9952  |   - DrawIndexedInstanced(79191, 1)                                | 457    | 4.736
9962  |   - DrawIndexedInstanced(48768, 1)                                | 458    | 3.808
9972  |   - DrawIndexedInstanced(402666, 1)                               | 459    | 11.68
9982  |   - DrawIndexedInstanced(63894, 1)                                | 460    | 8.064
9992  |   - DrawIndexedInstanced(160242, 1)                               | 461    | 15.328
10002 |   - DrawIndexedInstanced(109371, 1)                               | 462    | 6.144
10012 |   - DrawIndexedInstanced(492, 1)                                  | 463    | 2.976
10022 |   - DrawIndexedInstanced(1068, 1)                                 | 464    | 3.808
10032 |   - DrawIndexedInstanced(473655, 1)                               | 465    | 31.008
10042 |   - DrawIndexedInstanced(68313, 1)                                | 466    | 4.00
10052 |   - DrawIndexedInstanced(624, 1)                                  | 467    | 2.624
10062 |   - DrawIndexedInstanced(2856, 1)                                 | 468    | 5.536
10072 |   - DrawIndexedInstanced(780, 1)                                  | 469    | 4.544
10082 |   - DrawIndexedInstanced(228, 1)                                  | 470    | 4.864
10092 |   - DrawIndexedInstanced(240, 1)                                  | 471    | 4.672
10102 |   - DrawIndexedInstanced(2856, 1)                                 | 472    | 2.144
10112 |   - DrawIndexedInstanced(780, 1)                                  | 473    | 2.592
10122 |   - DrawIndexedInstanced(228, 1)                                  | 474    | 2.624
10132 |   - DrawIndexedInstanced(240, 1)                                  | 475    | 2.336
10142 |   - DrawIndexedInstanced(2856, 1)                                 | 476    | 2.496
10152 |   - DrawIndexedInstanced(780, 1)                                  | 477    | 2.624
10162 |   - DrawIndexedInstanced(228, 1)                                  | 478    | 2.592
10172 |   - DrawIndexedInstanced(240, 1)                                  | 479    | 2.784
10182 |   - DrawIndexedInstanced(2856, 1)                                 | 480    | 1.952
10192 |   - DrawIndexedInstanced(780, 1)                                  | 481    | 2.464
10202 |   - DrawIndexedInstanced(228, 1)                                  | 482    | 2.464
10212 |   - DrawIndexedInstanced(240, 1)                                  | 483    | 2.688
10222 |   - DrawIndexedInstanced(2856, 1)                                 | 484    | 4.672
10232 |   - DrawIndexedInstanced(780, 1)                                  | 485    | 4.00
10242 |   - DrawIndexedInstanced(228, 1)                                  | 486    | 3.488
10252 |   - DrawIndexedInstanced(240, 1)                                  | 487    | 4.416
10262 |   - DrawIndexedInstanced(2856, 1)                                 | 488    | 4.16
10272 |   - DrawIndexedInstanced(780, 1)                                  | 489    | 3.456
10282 |   - DrawIndexedInstanced(228, 1)                                  | 490    | 2.496
10292 |   - DrawIndexedInstanced(240, 1)                                  | 491    | 3.552
10302 |   - DrawIndexedInstanced(2856, 1)                                 | 492    | 3.712
10312 |   - DrawIndexedInstanced(780, 1)                                  | 493    | 3.20
10322 |   - DrawIndexedInstanced(228, 1)                                  | 494    | 3.488
10332 |   - DrawIndexedInstanced(240, 1)                                  | 495    | 3.456
10342 |   - DrawIndexedInstanced(2856, 1)                                 | 496    | 3.04
10352 |   - DrawIndexedInstanced(780, 1)                                  | 497    | 2.016
10362 |   - DrawIndexedInstanced(228, 1)                                  | 498    | 2.656
10372 |   - DrawIndexedInstanced(240, 1)                                  | 499    | 2.528
10382 |   - DrawIndexedInstanced(2856, 1)                                 | 500    | 5.632
10392 |   - DrawIndexedInstanced(780, 1)                                  | 501    | 3.872
10402 |   - DrawIndexedInstanced(228, 1)                                  | 502    | 2.24
10412 |   - DrawIndexedInstanced(240, 1)                                  | 503    | 4.096
10422 |   - DrawIndexedInstanced(2856, 1)                                 | 504    | 2.496
10432 |   - DrawIndexedInstanced(780, 1)                                  | 505    | 2.592
10442 |   - DrawIndexedInstanced(228, 1)                                  | 506    | 2.72
10452 |   - DrawIndexedInstanced(240, 1)                                  | 507    | 2.528
10462 |   - DrawIndexedInstanced(2856, 1)                                 | 508    | 1.728
10472 |   - DrawIndexedInstanced(780, 1)                                  | 509    | 2.464
10482 |   - DrawIndexedInstanced(228, 1)                                  | 510    | 2.72
10492 |   - DrawIndexedInstanced(240, 1)                                  | 511    | 2.304
10502 |   - DrawIndexedInstanced(2856, 1)                                 | 512    | 2.08
10512 |   - DrawIndexedInstanced(780, 1)                                  | 513    | 2.976
10522 |   - DrawIndexedInstanced(228, 1)                                  | 514    | 2.72
10532 |   - DrawIndexedInstanced(240, 1)                                  | 515    | 2.688
10542 |   - DrawIndexedInstanced(2856, 1)                                 | 516    | 1.952
10552 |   - DrawIndexedInstanced(780, 1)                                  | 517    | 2.336
10562 |   - DrawIndexedInstanced(228, 1)                                  | 518    | 3.008
10572 |   - DrawIndexedInstanced(240, 1)                                  | 519    | 2.816
10582 |   - DrawIndexedInstanced(2856, 1)                                 | 520    | 1.632
10592 |   - DrawIndexedInstanced(780, 1)                                  | 521    | 2.24
10602 |   - DrawIndexedInstanced(228, 1)                                  | 522    | 2.88
10612 |   - DrawIndexedInstanced(240, 1)                                  | 523    | 2.432
10622 |   - DrawIndexedInstanced(2856, 1)                                 | 524    | 1.888
10632 |   - DrawIndexedInstanced(780, 1)                                  | 525    | 2.944
10642 |   - DrawIndexedInstanced(228, 1)                                  | 526    | 2.496
10652 |   - DrawIndexedInstanced(240, 1)                                  | 527    | 2.304
10662 |   - DrawIndexedInstanced(2856, 1)                                 | 528    | 4.352
10672 |   - DrawIndexedInstanced(780, 1)                                  | 529    | 3.648
10682 |   - DrawIndexedInstanced(228, 1)                                  | 530    | 3.968
10692 |   - DrawIndexedInstanced(240, 1)                                  | 531    | 3.904
10702 |   - DrawIndexedInstanced(2856, 1)                                 | 532    | 2.432
10712 |   - DrawIndexedInstanced(780, 1)                                  | 533    | 2.496
10722 |   - DrawIndexedInstanced(228, 1)                                  | 534    | 2.72
10732 |   - DrawIndexedInstanced(240, 1)                                  | 535    | 2.912
10742 |   - DrawIndexedInstanced(2856, 1)                                 | 536    | 1.44
10752 |   - DrawIndexedInstanced(780, 1)                                  | 537    | 2.432
10762 |   - DrawIndexedInstanced(228, 1)                                  | 538    | 2.432
10772 |   - DrawIndexedInstanced(240, 1)                                  | 539    | 2.24
10782 |   - DrawIndexedInstanced(2856, 1)                                 | 540    | 2.016
10792 |   - DrawIndexedInstanced(780, 1)                                  | 541    | 2.592
10802 |   - DrawIndexedInstanced(228, 1)                                  | 542    | 2.88
10812 |   - DrawIndexedInstanced(240, 1)                                  | 543    | 2.656
10822 |   - DrawIndexedInstanced(2856, 1)                                 | 544    | 2.176
10832 |   - DrawIndexedInstanced(780, 1)                                  | 545    | 2.304
10842 |   - DrawIndexedInstanced(228, 1)                                  | 546    | 2.944
10852 |   - DrawIndexedInstanced(240, 1)                                  | 547    | 3.104
10862 |   - DrawIndexedInstanced(2856, 1)                                 | 548    | 1.472
10872 |   - DrawIndexedInstanced(780, 1)                                  | 549    | 2.496
10882 |   - DrawIndexedInstanced(228, 1)                                  | 550    | 2.464
10892 |   - DrawIndexedInstanced(240, 1)                                  | 551    | 2.688
10902 |   - DrawIndexedInstanced(2856, 1)                                 | 552    | 1.792
10912 |   - DrawIndexedInstanced(780, 1)                                  | 553    | 2.656
10922 |   - DrawIndexedInstanced(228, 1)                                  | 554    | 2.752
10932 |   - DrawIndexedInstanced(240, 1)                                  | 555    | 2.528
10942 |   - DrawIndexedInstanced(2856, 1)                                 | 556    | 2.24
10952 |   - DrawIndexedInstanced(780, 1)                                  | 557    | 2.848
10962 |   - DrawIndexedInstanced(228, 1)                                  | 558    | 2.464
10972 |   - DrawIndexedInstanced(240, 1)                                  | 559    | 2.752
10982 |   - DrawIndexedInstanced(2856, 1)                                 | 560    | 2.24
10992 |   - DrawIndexedInstanced(780, 1)                                  | 561    | 2.656
11002 |   - DrawIndexedInstanced(228, 1)                                  | 562    | 2.784
11012 |   - DrawIndexedInstanced(240, 1)                                  | 563    | 2.496
11022 |   - DrawIndexedInstanced(2856, 1)                                 | 564    | 5.056
11032 |   - DrawIndexedInstanced(780, 1)                                  | 565    | 3.936
11042 |   - DrawIndexedInstanced(228, 1)                                  | 566    | 4.064
11052 |   - DrawIndexedInstanced(240, 1)                                  | 567    | 4.544
11062 |   - DrawIndexedInstanced(2856, 1)                                 | 568    | 3.584
11072 |   - DrawIndexedInstanced(780, 1)                                  | 569    | 1.92
11082 |   - DrawIndexedInstanced(228, 1)                                  | 570    | 2.272
11092 |   - DrawIndexedInstanced(240, 1)                                  | 571    | 2.944
11102 |   - DrawIndexedInstanced(2856, 1)                                 | 572    | 4.096
11112 |   - DrawIndexedInstanced(780, 1)                                  | 573    | 3.616
11122 |   - DrawIndexedInstanced(228, 1)                                  | 574    | 3.296
11132 |   - DrawIndexedInstanced(240, 1)                                  | 575    | 3.552
11142 |   - DrawIndexedInstanced(2856, 1)                                 | 576    | 4.032
11152 |   - DrawIndexedInstanced(780, 1)                                  | 577    | 3.552
11162 |   - DrawIndexedInstanced(228, 1)                                  | 578    | 2.656
11172 |   - DrawIndexedInstanced(240, 1)                                  | 579    | 3.584
11182 |   - DrawIndexedInstanced(2856, 1)                                 | 580    | 2.688
11192 |   - DrawIndexedInstanced(780, 1)                                  | 581    | 2.72
11202 |   - DrawIndexedInstanced(228, 1)                                  | 582    | 2.848
11212 |   - DrawIndexedInstanced(240, 1)                                  | 583    | 2.688
11222 |   - DrawIndexedInstanced(2856, 1)                                 | 584    | 2.144
11232 |   - DrawIndexedInstanced(780, 1)                                  | 585    | 2.784
11242 |   - DrawIndexedInstanced(228, 1)                                  | 586    | 2.304
11252 |   - DrawIndexedInstanced(240, 1)                                  | 587    | 2.72
11262 |   - DrawIndexedInstanced(2856, 1)                                 | 588    | 2.048
11272 |   - DrawIndexedInstanced(780, 1)                                  | 589    | 2.336
11282 |   - DrawIndexedInstanced(228, 1)                                  | 590    | 2.56
11292 |   - DrawIndexedInstanced(240, 1)                                  | 591    | 2.496
11302 |   - DrawIndexedInstanced(2856, 1)                                 | 592    | 4.64
11312 |   - DrawIndexedInstanced(780, 1)                                  | 593    | 4.768
11322 |   - DrawIndexedInstanced(228, 1)                                  | 594    | 2.976
11332 |   - DrawIndexedInstanced(240, 1)                                  | 595    | 5.024
11342 |   - DrawIndexedInstanced(2856, 1)                                 | 596    | 2.432
11352 |   - DrawIndexedInstanced(780, 1)                                  | 597    | 2.816
11362 |   - DrawIndexedInstanced(228, 1)                                  | 598    | 2.72
11372 |   - DrawIndexedInstanced(240, 1)                                  | 599    | 2.752
11382 |   - DrawIndexedInstanced(2856, 1)                                 | 600    | 2.40
11392 |   - DrawIndexedInstanced(780, 1)                                  | 601    | 2.688
11402 |   - DrawIndexedInstanced(228, 1)                                  | 602    | 2.656
11412 |   - DrawIndexedInstanced(240, 1)                                  | 603    | 2.624
11422 |   - DrawIndexedInstanced(2856, 1)                                 | 604    | 2.496
11432 |   - DrawIndexedInstanced(780, 1)                                  | 605    | 2.368
11442 |   - DrawIndexedInstanced(228, 1)                                  | 606    | 2.688
11452 |   - DrawIndexedInstanced(240, 1)                                  | 607    | 2.496
11462 |   - DrawIndexedInstanced(2856, 1)                                 | 608    | 1.984
11472 |   - DrawIndexedInstanced(780, 1)                                  | 609    | 2.688
11482 |   - DrawIndexedInstanced(228, 1)                                  | 610    | 2.88
11492 |   - DrawIndexedInstanced(240, 1)                                  | 611    | 2.912
11502 |   - DrawIndexedInstanced(2856, 1)                                 | 612    | 4.288
11512 |   - DrawIndexedInstanced(780, 1)                                  | 613    | 1.472
11522 |   - DrawIndexedInstanced(228, 1)                                  | 614    | 2.528
11532 |   - DrawIndexedInstanced(240, 1)                                  | 615    | 2.304
11542 |   - DrawIndexedInstanced(2856, 1)                                 | 616    | 2.016
11552 |   - DrawIndexedInstanced(780, 1)                                  | 617    | 2.624
11562 |   - DrawIndexedInstanced(228, 1)                                  | 618    | 2.976
11572 |   - DrawIndexedInstanced(240, 1)                                  | 619    | 2.72
11582 |   - DrawIndexedInstanced(2856, 1)                                 | 620    | 2.016
11592 |   - DrawIndexedInstanced(780, 1)                                  | 621    | 2.784
11602 |   - DrawIndexedInstanced(228, 1)                                  | 622    | 2.912
11612 |   - DrawIndexedInstanced(240, 1)                                  | 623    | 2.72
11622 |   - DrawIndexedInstanced(2856, 1)                                 | 624    | 2.24
11632 |   - DrawIndexedInstanced(780, 1)                                  | 625    | 2.464
11642 |   - DrawIndexedInstanced(228, 1)                                  | 626    | 2.688
11652 |   - DrawIndexedInstanced(240, 1)                                  | 627    | 2.688
11662 |   - DrawIndexedInstanced(2856, 1)                                 | 628    | 1.984
11672 |   - DrawIndexedInstanced(780, 1)                                  | 629    | 2.72
11682 |   - DrawIndexedInstanced(228, 1)                                  | 630    | 2.784
11692 |   - DrawIndexedInstanced(240, 1)                                  | 631    | 2.592
11702 |   - DrawIndexedInstanced(2856, 1)                                 | 632    | 2.208
11712 |   - DrawIndexedInstanced(780, 1)                                  | 633    | 2.496
11722 |   - DrawIndexedInstanced(228, 1)                                  | 634    | 3.104
11732 |   - DrawIndexedInstanced(240, 1)                                  | 635    | 2.24
11742 |   - DrawIndexedInstanced(2856, 1)                                 | 636    | 3.616
11752 |   - DrawIndexedInstanced(780, 1)                                  | 637    | 2.976
11762 |   - DrawIndexedInstanced(228, 1)                                  | 638    | 2.784
11772 |   - DrawIndexedInstanced(240, 1)                                  | 639    | 2.176
11782 |   - DrawIndexedInstanced(2856, 1)                                 | 640    | 1.824
11792 |   - DrawIndexedInstanced(780, 1)                                  | 641    | 2.496
11802 |   - DrawIndexedInstanced(228, 1)                                  | 642    | 2.944
11812 |   - DrawIndexedInstanced(240, 1)                                  | 643    | 2.624
11822 |   - DrawIndexedInstanced(2856, 1)                                 | 644    | 2.112
11832 |   - DrawIndexedInstanced(780, 1)                                  | 645    | 2.656
11842 |   - DrawIndexedInstanced(228, 1)                                  | 646    | 3.072
11852 |   - DrawIndexedInstanced(240, 1)                                  | 647    | 2.688
11862 |   - DrawIndexedInstanced(2856, 1)                                 | 648    | 1.44
11872 |   - DrawIndexedInstanced(780, 1)                                  | 649    | 2.432
11882 |   - DrawIndexedInstanced(228, 1)                                  | 650    | 2.752
11892 |   - DrawIndexedInstanced(240, 1)                                  | 651    | 2.656
11902 |   - DrawIndexedInstanced(2856, 1)                                 | 652    | 2.016
11912 |   - DrawIndexedInstanced(780, 1)                                  | 653    | 2.56
11922 |   - DrawIndexedInstanced(228, 1)                                  | 654    | 3.20
11932 |   - DrawIndexedInstanced(240, 1)                                  | 655    | 2.528
11942 |   - DrawIndexedInstanced(2856, 1)                                 | 656    | 1.92
11952 |   - DrawIndexedInstanced(780, 1)                                  | 657    | 2.336
11962 |   - DrawIndexedInstanced(228, 1)                                  | 658    | 2.528
11972 |   - DrawIndexedInstanced(240, 1)                                  | 659    | 2.752
11982 |   - DrawIndexedInstanced(2856, 1)                                 | 660    | 1.952
11992 |   - DrawIndexedInstanced(780, 1)                                  | 661    | 2.592
12002 |   - DrawIndexedInstanced(228, 1)                                  | 662    | 2.912
12012 |   - DrawIndexedInstanced(240, 1)                                  | 663    | 2.912
12022 |   - DrawIndexedInstanced(2856, 1)                                 | 664    | 4.864
12032 |   - DrawIndexedInstanced(780, 1)                                  | 665    | 3.904
12042 |   - DrawIndexedInstanced(228, 1)                                  | 666    | 3.04
12052 |   - DrawIndexedInstanced(240, 1)                                  | 667    | 3.968
12054 | - => ExecuteCommandLists(9)[0]: Close(Baked Command List 10038)   | 668    |
12055 | - => ExecuteCommandLists(9)[1]: Reset(Baked Command List 10039)   | 668    |
12056 | - TaskAfterGBufferInjection                                       |        | 0.00
12058 | - => ExecuteCommandLists(9)[1]: Close(Baked Command List 10039)   | 668    |
12059 | - => ExecuteCommandLists(9)[2]: Reset(Baked Command List 10040)   | 668    |
12060 | - SkyBox_Screen                                                   |        | 8.096
12072 |  \- DrawInstanced(3, 1)                                           | 668    | 8.096
12074 | - => ExecuteCommandLists(9)[2]: Close(Baked Command List 10040)   | 669    |
12075 | - => ExecuteCommandLists(9)[3]: Reset(Baked Command List 10041)   | 669    |
12076 | - Shadow                                                          | 669-1666 | 4083.808
12078 |  \- ClearDepthStencilView(0.00, 0)                                | 669    | 10.368
12079 |   - Cascade_0                                                     | 670-1001 | 1296.448
12092 |    \- DrawIndexedInstanced(44832, 1)                              | 670    | 8.352
12102 |     - DrawIndexedInstanced(6900, 1)                               | 671    | 3.968
12112 |     - DrawIndexedInstanced(8280, 1)                               | 672    | 4.224
12122 |     - DrawIndexedInstanced(8970, 1)                               | 673    | 3.68
12132 |     - DrawIndexedInstanced(5520, 1)                               | 674    | 3.84
12142 |     - DrawIndexedInstanced(4830, 1)                               | 675    | 3.68
12152 |     - DrawIndexedInstanced(9660, 1)                               | 676    | 4.096
12162 |     - DrawIndexedInstanced(17316, 1)                              | 677    | 5.44
12172 |     - DrawIndexedInstanced(202404, 1)                             | 678    | 9.312
12182 |     - DrawIndexedInstanced(144, 1)                                | 679    | 4.288
12192 |     - DrawIndexedInstanced(10947, 1)                              | 680    | 9.856
12202 |     - DrawIndexedInstanced(19296, 1)                              | 681    | 4.16
12212 |     - DrawIndexedInstanced(17112, 1)                              | 682    | 4.352
12222 |     - DrawIndexedInstanced(162, 1)                                | 683    | 2.848
12232 |     - DrawIndexedInstanced(17580, 1)                              | 684    | 4.32
12242 |     - DrawIndexedInstanced(52659, 1)                              | 685    | 3.84
12252 |     - DrawIndexedInstanced(44988, 1)                              | 686    | 3.392
12262 |     - DrawIndexedInstanced(9522, 1)                               | 687    | 2.432
12272 |     - DrawIndexedInstanced(2688, 1)                               | 688    | 2.624
12282 |     - DrawIndexedInstanced(12096, 1)                              | 689    | 2.368
12292 |     - DrawIndexedInstanced(55836, 1)                              | 690    | 9.376
12302 |     - DrawIndexedInstanced(564, 1)                                | 691    | 3.68
12312 |     - DrawIndexedInstanced(68400, 1)                              | 692    | 4.864
12322 |     - DrawIndexedInstanced(557712, 1)                             | 693    | 18.816
12332 |     - DrawIndexedInstanced(5400, 1)                               | 694    | 3.904
12342 |     - DrawIndexedInstanced(6384, 1)                               | 695    | 3.552
12352 |     - DrawIndexedInstanced(864, 1)                                | 696    | 3.52
12362 |     - DrawIndexedInstanced(1200, 1)                               | 697    | 2.88
12372 |     - DrawIndexedInstanced(3141, 1)                               | 698    | 6.016
12382 |     - DrawIndexedInstanced(672, 1)                                | 699    | 3.488
12392 |     - DrawIndexedInstanced(378, 1)                                | 700    | 4.256
12402 |     - DrawIndexedInstanced(1494, 1)                               | 701    | 4.672
12412 |     - DrawIndexedInstanced(2415, 1)                               | 702    | 5.76
12422 |     - DrawIndexedInstanced(3741, 1)                               | 703    | 4.416
12432 |     - DrawIndexedInstanced(17814, 1)                              | 704    | 6.72
12442 |     - DrawIndexedInstanced(1842, 1)                               | 705    | 12.832
12452 |     - DrawIndexedInstanced(360, 1)                                | 706    | 1.792
12462 |     - DrawIndexedInstanced(62640, 1)                              | 707    | 8.768
12472 |     - DrawIndexedInstanced(240, 1)                                | 708    | 2.368
12482 |     - DrawIndexedInstanced(240, 1)                                | 709    | 2.624
12492 |     - DrawIndexedInstanced(89940, 1)                              | 710    | 5.216
12502 |     - DrawIndexedInstanced(3528, 1)                               | 711    | 3.744
12512 |     - DrawIndexedInstanced(78015, 1)                              | 712    | 6.368
12522 |     - DrawIndexedInstanced(276, 1)                                | 713    | 3.168
12532 |     - DrawIndexedInstanced(33210, 1)                              | 714    | 6.016
12542 |     - DrawIndexedInstanced(25212, 1)                              | 715    | 5.024
12552 |     - DrawIndexedInstanced(8580, 1)                               | 716    | 3.904
12562 |     - DrawIndexedInstanced(12, 1)                                 | 717    | 5.728
12572 |     - DrawIndexedInstanced(10248, 1)                              | 718    | 3.232
12582 |     - DrawIndexedInstanced(1866, 1)                               | 719    | 1.92
12592 |     - DrawIndexedInstanced(12606, 1)                              | 720    | 2.336
12602 |     - DrawIndexedInstanced(80574, 1)                              | 721    | 3.936
12612 |     - DrawIndexedInstanced(534, 1)                                | 722    | 3.488
12622 |     - DrawIndexedInstanced(204, 1)                                | 723    | 3.328
12632 |     - DrawIndexedInstanced(10626, 1)                              | 724    | 3.808
12642 |     - DrawIndexedInstanced(5544, 1)                               | 725    | 3.968
